0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
27 [main] WARN kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
27 [main] WARN kafka.utils.VerifiableProperties  - Property bootstrap.servers is not valid
27 [main] WARN kafka.utils.VerifiableProperties  - Property destination.topic is not valid
28 [main] WARN kafka.utils.VerifiableProperties  - Property group.id is not valid
28 [main] WARN kafka.utils.VerifiableProperties  - Property key.serializer is not valid
28 [main] INFO kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
28 [main] WARN kafka.utils.VerifiableProperties  - Property source.topic is not valid
29 [main] WARN kafka.utils.VerifiableProperties  - Property value.serializer is not valid
29 [main] WARN kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
2848 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
2877 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(earth_to_curiosity_5)
2927 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
2928 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
2940 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
2941 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
2949 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
2950 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
2951 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
2954 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
2958 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
2970 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
2970 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
2971 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
1145791 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
1145792 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 3 for 1 topic(s) Set(earth_to_curiosity_5)
1145795 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1145795 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
1145799 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
1145800 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
1145801 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
1145802 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
1145803 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
1145804 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
1145805 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
1145805 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 5 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
1145807 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1145807 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
1145807 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 5 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
