0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
27 [main] WARN kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
27 [main] WARN kafka.utils.VerifiableProperties  - Property bootstrap.servers is not valid
27 [main] WARN kafka.utils.VerifiableProperties  - Property destination.topic is not valid
27 [main] WARN kafka.utils.VerifiableProperties  - Property group.id is not valid
27 [main] WARN kafka.utils.VerifiableProperties  - Property key.serializer is not valid
28 [main] INFO kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
28 [main] WARN kafka.utils.VerifiableProperties  - Property source.topic is not valid
28 [main] WARN kafka.utils.VerifiableProperties  - Property value.serializer is not valid
28 [main] WARN kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
2249 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
2270 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(earth_to_curiosity_5)
2277 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
2277 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
2288 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
2289 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
2297 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
2297 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
2298 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
2301 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
2306 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
2311 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
2311 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
2312 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
1862746 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
1862747 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 3 for 1 topic(s) Set(earth_to_curiosity_5)
1862747 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1862747 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
1862748 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
1862748 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
1862748 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
1862748 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
1862748 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
1862748 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
1862749 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
1862749 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 5 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
1862750 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1862750 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
1862750 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 5 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
