0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
4528964 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 29 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
4735095 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
4735097 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 30 for 1 topic(s) Set(earth_to_curiosity_5)
4735105 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
4735106 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
4735108 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
4735108 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
4735108 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
4735109 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
4735109 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
4735110 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
4735110 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
4735110 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 32 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
4735112 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
4735112 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
4735112 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 32 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
