0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
19 [main] WARN kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
19 [main] WARN kafka.utils.VerifiableProperties  - Property bootstrap.servers is not valid
19 [main] WARN kafka.utils.VerifiableProperties  - Property destination.topic is not valid
19 [main] WARN kafka.utils.VerifiableProperties  - Property group.id is not valid
19 [main] WARN kafka.utils.VerifiableProperties  - Property key.serializer is not valid
20 [main] INFO kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
20 [main] WARN kafka.utils.VerifiableProperties  - Property source.topic is not valid
20 [main] WARN kafka.utils.VerifiableProperties  - Property value.serializer is not valid
20 [main] WARN kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
7770 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
7789 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(earth_to_curiosity_6)
7795 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
7795 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
7804 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
7805 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_6)
7813 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_6
7813 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_6,0] has leader 0
7815 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_6 are 0
7817 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_6,0]
7821 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 2 for topics [earth_to_curiosity_6,0] to broker 0 on antares-mainframe:9092
7827 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
7827 [main] INFO kafka.producer.SyncProducer  - Connected to antares-mainframe:9092 for producing
7828 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 2 for topics [earth_to_curiosity_6,0] to broker 0 on antares-mainframe:9092
1253442 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
1253443 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 3 for 1 topic(s) Set(earth_to_curiosity_6)
1253444 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1253444 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
1253445 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
1253445 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_6)
1253445 [main] INFO kafka.producer.SyncProducer  - Disconnecting from antares-mainframe:9092
1253446 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_6
1253446 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_6,0] has leader 0
1253446 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_6 are 0
1253447 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_6,0]
1253447 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 5 for topics [earth_to_curiosity_6,0] to broker 0 on antares-mainframe:9092
1253448 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1253448 [main] INFO kafka.producer.SyncProducer  - Connected to antares-mainframe:9092 for producing
1253449 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 5 for topics [earth_to_curiosity_6,0] to broker 0 on antares-mainframe:9092
