0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
88 [main] WARN kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
88 [main] WARN kafka.utils.VerifiableProperties  - Property bootstrap.servers is not valid
88 [main] WARN kafka.utils.VerifiableProperties  - Property destination.topic is not valid
88 [main] WARN kafka.utils.VerifiableProperties  - Property group.id is not valid
88 [main] WARN kafka.utils.VerifiableProperties  - Property key.serializer is not valid
89 [main] INFO kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
89 [main] WARN kafka.utils.VerifiableProperties  - Property source.topic is not valid
89 [main] WARN kafka.utils.VerifiableProperties  - Property value.serializer is not valid
89 [main] WARN kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
41820 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
41841 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(earth_to_curiosity_5)
41884 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
41885 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
41896 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
41897 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
41905 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
41905 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
41907 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
41910 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
41914 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
41921 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
41921 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
41923 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
5275026 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
5275026 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 3 for 1 topic(s) Set(earth_to_curiosity_5)
5275027 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
5275027 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
5275029 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
5275029 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
5275029 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
5275029 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
5275029 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
5275030 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
