0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
29 [main] WARN kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
30 [main] WARN kafka.utils.VerifiableProperties  - Property bootstrap.servers is not valid
30 [main] WARN kafka.utils.VerifiableProperties  - Property destination.topic is not valid
30 [main] WARN kafka.utils.VerifiableProperties  - Property group.id is not valid
30 [main] WARN kafka.utils.VerifiableProperties  - Property key.serializer is not valid
30 [main] INFO kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
30 [main] WARN kafka.utils.VerifiableProperties  - Property source.topic is not valid
31 [main] WARN kafka.utils.VerifiableProperties  - Property value.serializer is not valid
31 [main] WARN kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
4049 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
4068 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(earth_to_curiosity_5)
4074 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
4075 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
4085 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
4086 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
4093 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
4094 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
4094 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
4097 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
4103 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
4108 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
4108 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
4109 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
1670606 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
1670606 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 3 for 1 topic(s) Set(earth_to_curiosity_5)
1670607 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1670607 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
1670607 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
1670607 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
1670607 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
1670608 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
1670608 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
1670608 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
1670608 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
1670608 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 5 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
1670609 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1670609 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
1670609 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 5 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
