0 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
25 [main] WARN kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
25 [main] WARN kafka.utils.VerifiableProperties  - Property bootstrap.servers is not valid
25 [main] WARN kafka.utils.VerifiableProperties  - Property destination.topic is not valid
26 [main] WARN kafka.utils.VerifiableProperties  - Property group.id is not valid
26 [main] WARN kafka.utils.VerifiableProperties  - Property key.serializer is not valid
26 [main] INFO kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
26 [main] WARN kafka.utils.VerifiableProperties  - Property source.topic is not valid
26 [main] WARN kafka.utils.VerifiableProperties  - Property value.serializer is not valid
26 [main] WARN kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
1943 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
1967 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(earth_to_curiosity_5)
2011 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
2011 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
2022 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
2023 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
2032 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
2032 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
2034 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
2037 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
2042 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-portable:9092
2049 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
2049 [main] INFO kafka.producer.SyncProducer  - Connected to zion-portable:9092 for producing
2050 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 2 for topics [earth_to_curiosity_5,0] to broker 0 on zion-portable:9092
103676 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
103676 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
103677 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
103678 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
103679 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
103680 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 4 for topics [earth_to_curiosity_5,0] to broker 0 on zion-portable:9092
103682 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 4 for topics [earth_to_curiosity_5,0] to broker 0 on zion-portable:9092
1923531 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
1923533 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 5 for 1 topic(s) Set(earth_to_curiosity_5)
1923535 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
1923535 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
1923538 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
1923539 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
1923539 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-portable:9092
1923540 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
