2016-01-02~06:35:00,5.04988568183945E8,834.166,86.366
2016-01-02~06:40:00,5.04988868183945E8,834.149,85.695
2016-01-02~06:45:00,5.04989168183945E8,834.132,85.032
2016-01-02~06:50:00,5.04989468183946E8,834.114,84.377
2016-01-02~06:55:00,5.04989768183946E8,834.097,83.731
2016-01-02~07:00:00,5.04990068183946E8,834.08,83.092
2016-01-02~07:05:00,5.04990368183946E8,834.063,82.463
2016-01-02~07:10:00,5.04990668183946E8,834.046,81.843
2016-01-02~07:15:00,5.04990968183946E8,834.029,81.231
2016-01-02~07:20:00,5.04991268183946E8,834.012,80.63
2016-01-02~07:25:00,5.04991568183946E8,833.994,80.038
2016-01-02~07:30:00,5.04991868183946E8,833.977,79.456
2016-01-02~07:35:00,5.04992168183946E8,833.96,0.423
2016-01-02~07:40:00,5.04992468183947E8,833.943,0.524
2016-01-02~07:45:00,5.04992768183947E8,833.926,0.333
2016-01-02~07:50:00,5.04993068183947E8,833.909,0.418
2016-01-0
